Handle,Title,Body (HTML),Vendor,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Weight,Variant Weight Unit,Variant Requires Shipping,Image Src,Variant Barcode,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,product.metafields.custom.unidade,product.metafields.custom.catalogo,product.metafields.custom.dimensoes_do_produto,product.metafields.custom.composicao,product.metafields.custom.capacidade,product.metafields.custom.modo_de_uso,product.metafields.custom.icms,product.metafields.custom.ncm,product.metafields.custom.pis,product.metafields.custom.ipi,product.metafields.custom.cofins,product.metafields.custom.componente_de_kit,product.metafields.custom.resistencia_a_agua,Variant Taxable,Cost per item,Image Position,Variant Image,Product Category,Type,Collection,Status
BANDEJA-EM-MDF-E-RATTAN,BANDEJA EM MDF E RATTAN,"Que tal uma peça curinga na decoração? As bandejas são versáteis, funcionais e permitem diversas composições para organizar o ambiente. Abuse da criatividade e explore todo o potencial que elas têm para valorizar o espaço, expor adornos decorativos e itens que juntos dão aquele toque tão especial ao décor.",,BANDEJAS,TRUE,cor,MARROM,,,,,15669,99.99,,15,390,G,TRUE,,7908103756691,500,shopify,deny,manual,pc,OUTLET 2025,3 x 12 x 28,50% MDF + 30% VIDRO + 20% RATTAN,,"Para limpeza é recomendado o uso de pano umedecido com água e sabão neutro, seguido de um pano seco. Evitar o excesso de peso sobre o vidro.",0,0,0,0,0,FALSE,Não se aplica,TRUE,129.99,,,,,,active
